ntoskrnlVersion,PspCreateProcessNotifyRoutineOffset,PspCreateThreadNotifyRoutineOffset,PspLoadImageNotifyRoutineOffset,_PS_PROTECTIONOffset,EtwThreatIntProvRegHandleOffset,EtwRegEntry_GuidEntryOffset,EtwGuidEntry_ProviderEnableInfoOffset,PsProcessType,PsThreadType,CallbackList
df2a304465698667e0a41d0d34f0e4b66ad4a7bc77c8c1db47c8efd29d7bd74d,389550,389350,389150,6ca,348fa8,20,50,3e7f98,3e7fb0,c8
da1169b3bf03b1d29940522c9b19733507e1d1046ccbc7c55c1dbcd4f17a67e2,3822d0,3820d0,381ed0,6ca,341e88,20,50,3e1f98,3e1fb0,c8
39859f82e5ed111e8ea7b8da953b6630b0884096e38d4eeec36940a2cff0f036,39fec0,3a00c0,39fcc0,6ca,35dac0,20,50,4000d0,4000f8,c8
8cddafa8ee910df60b6829fbc4c74d7f803bf028c8ec20550ef8daa75a211fc8,39ff00,3a0100,39fd00,6ca,35dac0,20,50,4000d0,4000f8,c8
b250926be003294b87342449a24d1a9c48396aa87f2879882313726b1d04eb24,39ff00,3a0100,39fd00,6ca,35dac0,20,50,4000d0,4000f8,c8
21c3c485a8903ad0b92a0d48781971077f1d883b32cd1b4a9082f831a0644fe9,39ff00,3a0100,39fd00,6ca,35dac0,20,50,4000d0,4000f8,c8
3be061247feac2020232b5e0c804f832cc514066e68746b7585f8622903508f8,385350,385150,384f50,6ca,344e48,20,50,3e3f98,3e3fb8,c8
7fa25cf925a035e5b07757f2040345894e80e140ec5b3808c73107e8d89f6c1a,3a0d00,3a0f00,3a0b00,6ca,35e8a0,20,50,4000d0,4000f8,c8
bbe69026396d7714fe2e2657c32cb1a793e0c901b3b2b9ccf171732ff5e75571,3a0d00,3a0f00,3a0b00,6ca,35e8a0,20,50,4000d0,4000f8,c8
8afc023e59fb6ee3ed4c2d94c6a716fe932f840b126081dca47269c13b07a811,398a80,398c80,398e80,6ca,356980,20,50,3f90d0,3f90f0,c8
bec8e41b2aec1fc1a690a3fc3f76a7bb8bf9398b142b4692132985467eb35811,3a1000,3a0c00,3a0e00,6ca,35e968,20,50,4010d0,4010f8,c8
fafd639e5dc57fd3dd1b44f9b946d532fbce24a30e55f9ffcecce86c34e2f887,3a1000,3a0c00,3a0e00,6ca,35e968,20,50,4010d0,4010f8,c8
aede9e9b30ec3dbac382084e97384fdbac17b6a4bc29ae6cfa428a32e8383986,3a1000,3a0c00,3a0e00,6ca,35e968,20,50,4010d0,4010f8,c8
3abf3d3c98cec461d106efba4d8771c1615d4933e75823c6d75963b6f14deddf,3a0fc0,3a0bc0,3a0dc0,6ca,35e988,20,50,4010d0,4010f8,c8
e1a241546d77632473f12959d50f67d9bac3be1e3f9f39573e4bad6c08391d4c,3a0cc0,3a0ec0,3a0ac0,6ca,35e8c0,20,50,4000d0,4000f8,c8
354d036c5e536559017b866d87cfe70d7634e0ddce8106cbab5b6562189448c0,3a1040,3a0c40,3a0e40,6ca,35e988,20,50,4010d0,4010f8,c8
bc774b9be684e49720ce97731085f8e776bebb1f259a4b32c4a6ef2bdaaec3b2,3a1040,3a0c40,3a0e40,6ca,35e988,20,50,4010d0,4010f8,c8
fdf3472d58ddb404e91ced547ca96f872a8cd719db6ab5e00ef7715dff113cf6,398c80,398e80,398a80,6ca,356908,20,50,3f90d0,3f90f0,c8
67851ff29c13d51ea3e216874c4a8350b0889b4bb12bf8a0ba490aaa538daa3c,3a0cc0,3a0ec0,3a0ac0,6ca,35e8c0,20,50,4000d0,4000f8,c8
3f4594b484a9c998c5ce73a07a42275dad8558f2e21482b455d12f5e3d0c893b,3a1100,3a0d00,3a0f00,6ca,35e988,20,50,4010d0,4010f8,c8
e145a5485742b00e8d363ab6983516de8d4fa373aeeb6587d4046736acc97aba,3a0cc0,3a0ec0,3a0ac0,6ca,35e8c0,20,50,4000d0,4000f8,c8
b2ae87c21b1753eb31a8f5dde8aa0eb08240c8dbe7078ff977d99a606382be17,39dd40,39df40,39db40,6ca,35b980,20,50,3fd0d0,3fd0f0,c8
8e9d6338373d05158a5a48ddcd6518cdb1ff9a918185f265231cc1ecf14f0fb1,39e100,39dd00,39df00,6ca,35bac8,20,50,3fe0d0,3fe0f0,c8
ec0e1627b79097f8ac95056eeff4579a4b5502bf94562cb9127a1116ebbdf37c,39ddc0,39dfc0,39dbc0,6ca,35b980,20,50,3fe0d0,3fe0f0,c8
3ec2bc808186b99f030ac777c974a6f4e49f168365d711b307d2e43893528dc9,39e100,39dd00,39df00,6ca,35bac8,20,50,3fe0d0,3fe0f0,c8
21aaf1aabe51a50a915ea7fc8a4a78b7ca53615022bb2dfdf9454b7162883512,3a1100,3a0d00,3a0f00,6ca,35e988,20,50,4010d0,4010f8,c8
79ac396dfeb1bfa56fc4fc301ad398a5ce425a05e74514ac8da391f1d3e46535,398c80,398e80,398a80,6ca,3568e8,20,50,3f90d0,3f90f0,c8
f696af250062293e36c4b722819fc6604a46f8ef8604536110fa13f5ccaa4446,39e0c0,39dcc0,39dec0,6ca,35bae8,20,50,3fe0d0,3fe0f0,c8
a4a49039f99541ca4eed231fbd977cfd616f2ad42944a25eebe162e0f0b7d8f4,39ce40,39d040,39cc40,6ca,35aa00,20,50,3fd0d0,3fd0f0,c8
ffc11bd8a27adf3ef6cb05f1e2ef8dafb791f9628e84041c09a997ce783189b9,39ce00,39d000,39cc00,6ca,35aa00,20,50,3fd0d0,3fd0f0,c8
96c7da0db759710829035892579db38a9a4d1f9b93cc2bc13b330ab64e20b292,39d080,39cc80,39ce80,6ca,35aa88,20,50,3fd0d0,3fd0f0,c8
d822f4e0a4b7285252c47324a6d74a9897647f9ffa5cf3a94a95fb7a6dc742d9,39b080,39ac80,39ae80,6ca,358aa8,20,50,3fb0d0,3fb0f8,c8
65f27739d3c74ab8ae9afa5fc8c04955c38341f89e087b93e314519fb3c133ab,39e0c0,39dcc0,39dec0,6ca,35bac8,20,50,3fe0d0,3fe0f0,c8
84ddc7cb9d0d6288ad850f74240c7c9444a18fc43679ee468298fcbcf341e916,39d0c0,39ccc0,39cec0,6ca,35aaa8,20,50,3fd0d0,3fd0f0,c8
33c23bcd806a9b39cfbfa1cf5d58c06c97a84e059dc472f8065e02bbe80c3c56,3a2f00,3a3100,3a2d00,6ca,360ac0,20,50,4030d0,4030f8,c8
7af28054a17e99d2463a8cc7bd0b5dd8dcb25885097ebcb9836cd46e3d9188d7,3a2f00,3a3100,3a2d00,6ca,360ac0,20,50,4030d0,4030f8,c8
98416fd4f126ce442ea5424bc50d0dcac16354cb3a068194e352ba7c0adf93c6,39fe00,3a0000,39fc00,6ca,35d9e0,20,50,4000d0,4000f8,c8
ecff4ea6ef291b4c116fec893fc86a727aaf1eded46631b24d7432d6aecae4ce,39fe00,3a0000,39fc00,6ca,35d9e0,20,50,4000d0,4000f8,c8
83c269780adf9ce69e9b19f18ca0086a1f531aff318ba2b80cd9eb2f24e3701a,3a2f00,3a3100,3a2d00,6ca,360ac0,20,50,4030d0,4030f8,c8
6759b26962c0e183350b3c3ed5068cf4e98b0d55b72845ba5f36af8abc53debc,398c40,398e40,398a40,6ca,3568e8,20,50,3f90d0,3f90f0,c8
7250055b58e84dfeb15f3e758720271cd0b7719970d3257771ec276495756e8a,3a2f00,3a3100,3a2d00,6ca,360ac0,20,50,4030d0,4030f8,c8
21cf49b24f30967a68db77c9127f210c698a2372579a03721dfecd3672c4fa9e,39fe80,3a0080,39fc80,6ca,35dac0,20,50,4000d0,4000f8,c8
fb60eb6a1d18038dc2f8a8302ddd0d262fa6f636bfe769468c51392018ff013d,39fe80,3a0080,39fc80,6ca,35dac0,20,50,4000d0,4000f8,c8
8d3717edffe39b80791887475d283406412f26a5d6d98845d8f0bf5792efede6,39fec0,3a00c0,39fcc0,6ca,35dac0,20,50,4000d0,4000f8,c8
06e71080f3c9327e2237fd7532c57d0c24565ab47b8f3e87d3b09dffc5cabe1d,3a0080,39fc80,39fe80,6ca,35da88,20,50,4000d0,4000f8,c8
a222955cf73752d9e4309c4042e4868b89b01442ef68fe09ef1cf4f4e04e40ad,39fdc0,39ffc0,39fbc0,6ca,35da00,20,50,4000d0,4000f8,c8
f07343f17a6731f7daa43e43f2e46e15362c02a352d2b37c7fb0cde417c4d6d3,39fec0,3a00c0,39fcc0,6ca,35dac0,20,50,4000d0,4000f8,c8
b55abf153f1ba2444a079db8d1ab149912b79101e66a7add84fd01b42b927fcb,39fec0,3a00c0,39fcc0,6ca,35dac0,20,50,4000d0,4000f8,c8
f10f23af979a51a8d0b5f47a6b8ad69954d9f3dcba9b59d04e570b4f0f535975,39fec0,3a00c0,39fcc0,6ca,35dac0,20,50,4000d0,4000f8,c8
664a8b86220047f1c116caf329e5f033b35af4a6cb8d33cafe30826a877ed93a,39fdc0,39ffc0,39fbc0,6ca,35da00,20,50,4000d0,4000f8,c8
804e60c6dfa0591037b73cfacf7e2cd8eedfffa047ceffc050181289195fd352,3f4ef0,3f50f0,3f4cf0,6ca,3b2120,20,50,45e250,45e270,c8
7a392b508cebf8ac89a682a698bb2f3ffa1c8915257c33ea4642737b50047a2f,3e4ef0,3e4af0,3e4cf0,6ca,3a1fc8,20,50,44d250,44d278,c8
9db0cd9344e37fda65cbf79c6f3a561b3ee7e98f86f5d8e57e67140ea35f6c57,3e4f70,3e4b70,3e4d70,6ca,3a1fb0,20,50,44d250,44d278,c8
1dcacf3d0dc60e36ce946cdb511454c9e51805b462f1f1f26fec963ab10c9fff,3e4db0,3e4fb0,3e4bb0,6ca,3a1fe0,20,50,44d250,44d278,c8
a125ccfbda53eeb7489da3d765b15f93fff5c593c24638ebd3756d1708952119,3f1e30,3f2030,3f1c30,6ca,3af088,20,50,45b250,45b278,c8
ddb2aea21d4becd2212cea1a34e5c39e64e72de0f885f372b33f135f40505f3f,3e4fb0,3e4bb0,3e4db0,6ca,3a1fb0,20,50,44d250,44d278,c8
268349d9a9baa96c1abeca9051ff6a2564ea1d9b463518826f60282a3746cf33,39fec0,3a00c0,39fcc0,6ca,35dac0,20,50,4000d0,4000f8,c8
0119be9b80a3577ad42e2dc7e7c4de65768031f3636854453e9a66633de9f5d8,3e4fb0,3e4bb0,3e4db0,6ca,3a1fb0,20,50,44d250,44d278,c8
73bd0b0dc7579f779106c5ec2df3fc4fac5f0ba84a4c0c1d8097a53c390611b1,3e4fb0,3e4bb0,3e4db0,6ca,3a1fb0,20,50,44d250,44d278,c8
c20147cfdaacbbbe9cc376e535e9e42b26f0fadc43ab80f0dc8744d771bbdaf8,3e4db0,3e4fb0,3e4bb0,6ca,3a1fe0,20,50,44d250,44d278,c8
980466323694296bff7d307a1efd76a95c6bffa9a810efb867d5eb4a1d989a20,3e4ef0,3e4af0,3e4cf0,6ca,3a1fe8,20,50,44d250,44d278,c8
63b29abff0a2a15df5c2e96b0410c90324f10097f925d34b3a423dc9c2e8a0ec,3e4e30,3e5030,3e4c30,6ca,3a2000,20,50,44d250,44d278,c8
27b758cb3056a3d48c032aae175ed83013ee0a2b3c35a0fd0587ecc4ab1ec586,3f1e30,3f2030,3f1c30,6ca,3af088,20,50,45b250,45b278,c8
5c029ea25e8ea528287466fd87f35b202b7f6b5f6d0ef1829537293eb8ce0496,398ec0,398ac0,398cc0,6ca,356980,20,50,3f90d0,3f90f0,c8
697288c69ffebc666a2756679eb90ac4e65c937e56d377fec8e422f4b4ac4397,3e4f70,3e4b70,3e4d70,6ca,3a1fb0,20,50,44d250,44d278,c8
f3b4b308c5668e456202682c406473db3972a2700a028461d0696e8d323f6616,3e4db0,3e4fb0,3e4bb0,6ca,3a1fe0,20,50,44c250,44c278,c8
54bd8f06d52630fc92f3bb3f66eb23fde78876b1707d080e0beff01ded8cbc60,3f1e30,3f2030,3f1c30,6ca,3af088,20,50,45b250,45b278,c8
266e970bf7a040e241241307dbaef00cba940e5b39fe7acf78ffe518c91e7253,3e4ff0,3e4bf0,3e4df0,6ca,3a1f88,20,50,44c250,44c278,c8
effb9360a7aa713efa90642ce51487ba19a4765bbe1e1211074a29d29abb73bc,3e4db0,3e4fb0,3e4bb0,6ca,3a1fe0,20,50,44c250,44c278,c8
dfb01ead9171fda6dc452b83c268140c289dba5443cd31283d3c13593fdc0bc1,3e4ff0,3e4bf0,3e4df0,6ca,3a1f88,20,50,44c250,44c278,c8
7d0cfc8c6b227d9a43613fcf113311cea72df5417ce33c912f4f743ce05f2974,3e4f70,3e4b70,3e4d70,6ca,3a1fd0,20,50,44c250,44c278,c8
1ef4818439719542d852c53c0f62bd5727b55ec55bb0a98d86b5cd96e7acbffe,3e4f70,3e4b70,3e4d70,6ca,3a1fd0,20,50,44c250,44c278,c8
9d58caeb0ece63dd4e2ad9acb4ebdde0259684965d321ad14a58e9e7c46e7c63,3e4f70,3e4b70,3e4d70,6ca,3a1fd0,20,50,44c250,44c278,c8
45ddcba4097101656654f7a551ac80a1c358d2281343af5a9dd9e87a10bb3caf,3e4f70,3e4b70,3e4d70,6ca,3a1fd0,20,50,44c250,44c278,c8
d4fb496174626474c648be0d885705f01aa36b56ab7a68e8848a65fdf5d34c95,3f2e30,3f3030,3f2c30,6ca,3b0088,20,50,45c250,45c278,c8
5b63ed4dc76f5a1389230f046aa640b3e489e2b1880879c8eaed03b2f8b50c20,3e4e30,3e5030,3e4c30,6ca,3a2000,20,50,44d250,44d278,c8
7401bc709070a594cfd3712703e828ee28d088be5b6521eb51f1901ef0ff023e,3e4db0,3e4fb0,3e4bb0,6ca,3a1fe0,20,50,44c250,44c278,c8
568685baf05810eeb658660077db0ea5e48e893d4a3350d8fcd99029597cd4ea,3f1e30,3f2030,3f1c30,6ca,3af088,20,50,45b250,45b278,c8
44b4ed38258580f0b5db439efb4f4dda362965c4049ec83be855a174a087cf11,3e4f70,3e4b70,3e4d70,6ca,3a1f88,20,50,44c250,44c278,c8
8d48df695910146d9b9769d914795304848b16c867a74bfecdba0e74ff908053,3e6030,3e5c30,3e5e30,6ca,3a3100,20,50,44e250,44e278,c8
8211c4a409ac6cf3e6b3a8cba5377240db2cf137bac366dd071a9e77c8bbd7a4,3e6030,3e5c30,3e5e30,6ca,3a3100,20,50,44e250,44e278,c8
35d1b62cd5ec36b486780d18cf82aab013d1008d44dac25fa1ba7f742a27faba,3e4f70,3e4b70,3e4d70,6ca,3a1fd0,20,50,44c250,44c278,c8
7ce13da56a554a9e5bbe25f4d908b563a6783601681ecbe8d245a2bfb8d5caf2,3e4f70,3e4b70,3e4d70,6ca,3a1f88,20,50,44c250,44c278,c8
f62a20d5205461e3c58d8bc541139923139adc0b91852c9a3ceec2021290ad5d,3e5ff0,3e5bf0,3e5df0,6ca,3a3108,20,50,44e250,44e278,c8
379dae76df0d79c020ef367866e7d6140c780017777c69c54da5ce17cb232c6d,3e5eb0,3e60b0,3e5cb0,6ca,3a3160,20,50,44e250,44e278,c8
c26629ace83554dfbf1e24655014e9a1f6fc5566522ff2470e9881b2a2cb39d7,3e5f30,3e5b30,3e5d30,6ca,3a3108,20,50,44e250,44e278,c8
2c2e7a02263bd6bf19fd0af9aec2b2c0df4ab95856c23fcb3e805391f0fc0835,3e4f70,3e4b70,3e4d70,6ca,3a1fd0,20,50,44c250,44c278,c8
cf8545c9967273f1948bb0b22f33ed0dec6f7678e8b58a02aaca6deb683b3bc1,3e5eb0,3e60b0,3e5cb0,6ca,3a3120,20,50,44e250,44e278,c8
c334559619b77a07eb906856460e071298a240677d24c5152a4822a0b5f41601,3e5fb0,3e5bb0,3e5db0,6ca,3a3108,20,50,44e250,44e278,c8
1d28e407390ae8fa4d4c444af1f57cd529ad03f223e8cc3e7bd4c96608ed6758,3e5ff0,3e5bf0,3e5df0,6ca,3a3108,20,50,44e250,44e278,c8
ddb99ede515366fcca09671dc77024c4686b3f008ad4d5a29cc6a7ad75f4c67f,3f5030,3f4c30,3f4e30,6ca,3b20e8,20,50,45e250,45e270,c8
665b90ee0f42be85f2915c14cc0035deb017603b6414379f74342bcaf074592a,3e5fb0,3e5bb0,3e5db0,6ca,3a3108,20,50,44e250,44e278,c8
70c976e4a26b345789e58afaed0061087a73fd2168f2fb9fe4a899867513821e,3e5fb0,3e5bb0,3e5db0,6ca,3a3108,20,50,44e250,44e278,c8
73d848099f6aeaa4f871b725b23d77e69120f3533ca4a10164fc3437fae2c0cc,3e4eb0,3e50b0,3e4cb0,6ca,3a2160,20,50,44d250,44d278,c8
8fbfc2d45a3a858e3689a35b9885c3f46fc582295aa336692456ae873bab76f1,3e5fb0,3e5bb0,3e5db0,6ca,3a3108,20,50,44e250,44e278,c8
d01687941d7978f9a59da89f608c6458c47e2d4056ceb6b9e04fc82205c02e0a,3e5fb0,3e5bb0,3e5db0,6ca,3a3108,20,50,44e250,44e278,c8
9961401ac4aeb775d6a27cf91f8e5024f1995689f3fabd10299b48d86c800a3d,3e5fb0,3e5bb0,3e5db0,6ca,3a3108,20,50,44e250,44e278,c8
dc4b9988f4e9e4faf12ec071f0f76d1d420f5def81a4ff4f0d9be8e306116a8f,3e4eb0,3e50b0,3e4cb0,6ca,3a2160,20,50,44d250,44d278,c8
36eb58651caa7ee90e0c858c8b6d5ca212c6c0e4f2bbcc9b28fda043365cde0d,3e5fb0,3e5bb0,3e5db0,6ca,3a3108,20,50,44e250,44e278,c8
a80e3f214f1b8b0bca3e711225c92b09b5fbf0f22989b61c34d9f84b2b2baa2b,3e4ef0,3e4af0,3e4cf0,6ca,3a1f48,20,50,44d250,44d278,c8
c732b1dd3480285b6666641bc417a0c897884331229f47b055b79a9e42df4282,3e5fb0,3e5bb0,3e5db0,6ca,3a3108,20,50,44e250,44e278,c8
